Year;Month;Municipality;Municipality Code;Connection Power;Completed Processes
2023;05;Maia;1306;44.0;1
2023;05;Oliveira do Bairro;0114;42.0;1
2023;05;Oliveira do Bairro;0114;2.66;2
2023;05;Vila Real;1714;6.64;4
2023;05;Setúbal;1512;18.65;7
2023;05;Sátão;1817;1.42;2
2023;05;Albufeira;0801;30.57;6
2023;05;Albufeira;0801;7.7;4
2023;05;Paredes;1310;4.28;3
2023;05;Benavente;1405;80.0;1
2023;05;Vila Franca de Xira;1114;60.0;1
2023;05;Vila Franca de Xira;1114;22.79;7
2023;05;Vila Nova de Cerveira;1610;1.55;1
2023;05;Vila Nova de Cerveira;1610;12.0;1
2023;05;Oliveira de Frades;1810;32.73;3
2023;05;Oliveira de Frades;1810;61.8;5
2023;05;Castelo Branco;0502;27.84;5
2023;05;Sever do Vouga;0117;3.0;1
2023;05;Ferreira do Alentejo;0208;30.0;1
2023;05;Celorico da Beira;0903;3.0;1
2023;05;Peniche;1014;3.3;1
2023;05;Espinho;0107;0.29;1
2023;05;Serpa;0213;30.0;1
2023;05;Serpa;0213;330.0;2
2023;05;Vagos;0118;10.88;3
2023;05;Esposende;0306;0.72;2
2023;05;Esposende;0306;15.66;4
2023;05;Fafe;0307;7.92;5
2023;05;Fafe;0307;13.18;4
2023;05;Montemor-o-Velho;0610;3.3;1
2023;05;Montemor-o-Velho;0610;1.08;1
2023;05;Mirandela;0407;3.24;2
2023;05;Sesimbra;1511;6.07;5
2023;05;Vila Nova de Gaia;1317;85.0;2
2023;05;Vila Nova de Gaia;1317;19.33;8
2023;05;Vila Nova de Gaia;1317;34.3;17
2023;05;Beja;0205;55.0;2
2023;05;Aljezur;0803;33.0;2
2023;05;Chaves;1703;13.64;8
2023;05;Chaves;1703;3.57;3
2023;05;Portalegre;1214;20.0;1
2023;05;Mafra;1109;10.42;6
2023;05;Vieira do Minho;0311;1.76;1
2023;05;Oliveira de Azeméis;0113;8.72;2
2023;05;Oliveira de Azeméis;0113;46.0;1
2023;05;Porto de Mós;1016;4.7;2
2023;05;Lagoa;0806;13.97;5
2023;05;Valongo;1315;4.8;3
2023;05;Valongo;1315;47.0;1
2023;05;Batalha;1004;14.27;7
2023;05;Batalha;1004;3.0;2
2023;05;Viana do Castelo;1609;6.25;4
2023;05;Vila Nova de Poiares;0617;5.16;2
2023;05;Portimão;0811;25.71;5
2023;05;Nelas;1809;3.56;1
2023;05;Moimenta da Beira;1807;5.66;2
2023;05;Sertã;0509;0.9;1
2023;05;Guimarães;0308;131.06;25
2023;05;Guimarães;0308;38.34;16
2023;05;Sintra;1111;6.0;1
2023;05;Resende;1813;10.75;3
2023;05;Alcácer do Sal;1501;3.3;1
2023;05;Tavira;0814;4.6;1
2023;05;Ílhavo;0110;14.36;5
2023;05;Caminha;1602;0.72;1
2023;05;São Pedro do Sul;1816;3.92;3
2023;05;Alvaiázere;1002;15.0;1
2023;05;Arcos de Valdevez;1601;9.57;6
2023;05;Arcos de Valdevez;1601;12.21;7
2023;05;Condeixa-a-Nova;0604;18.78;3
2023;05;Mira;0608;9.59;6
2023;05;Odivelas;1116;5.0;2
2023;05;Odivelas;1116;18.87;3
2023;05;Amadora;1115;3.72;2
2023;05;Gondomar;1304;7.25;4
2023;05;Gondomar;1304;29.13;10
2023;05;Gondomar;1304;11.6;8
2023;05;Penafiel;1311;16.96;7
2023;05;Penafiel;1311;0.29;2
2023;05;Vila do Conde;1316;11.85;6
2023;05;Belmonte;0501;11.1;2
2023;05;Lisboa;1106;33.69;5
2023;05;Lisboa;1106;29.5;1
2023;05;Lousã;0607;1.5;1
2023;05;Nazaré;1011;1.44;1
2023;05;Cascais;1105;2.24;2
2023;05;Cascais;1105;51.16;12
2023;05;Freixo de Espada À Cinta;0404;2.16;1
2023;05;Golegã;1412;1.05;1
2023;05;Ponte de Lima;1607;5.88;5
2023;05;Gouveia;0906;3.56;2
2023;05;Fronteira;1208;90.0;3
2023;05;Aljustrel;0201;0.87;2
2023;05;Mação;1413;35.0;1
2023;05;Monforte;1211;0.0;1
2023;05;Carrazeda de Ansiães;0403;4.0;1
2023;05;Torres Vedras;1113;6.2;4
2023;05;Entroncamento;1410;4.63;3
2023;05;Carregal do Sal;1802;1.1;1
2023;05;Viana do Castelo;1609;20.71;1
2023;05;Condeixa-a-Nova;0604;5.8;3
2023;05;Vila Nova de Cerveira;1610;3.38;2
2023;05;Castro daire;1803;22.0;1
2023;05;Vouzela;1824;2.12;2
2023;05;Leiria;1009;36.0;1
2023;05;Espinho;0107;4.58;2
2023;05;Santiago do Cacém;1509;6.2;3
2023;05;Tomar;1418;1.05;1
2023;05;Oliveira do Hospital;0611;3.15;3
2023;05;Vinhais;0412;2.5;1
2023;05;Paredes;1310;4.08;2
2023;05;Vila Franca de Xira;1114;47.0;1
2023;05;Oliveira do Bairro;0114;20.0;1
2023;05;Lisboa;1106;36.0;1
2023;05;Fafe;0307;47.28;6
2023;05;Monção;1604;5.0;1
2023;05;Guimarães;0308;17.6;9
2023;05;Águeda;0101;186.0;4
2023;05;Vila Real de Santo António;0816;1.05;2
2023;05;Castro Verde;0206;3.0;1
2023;05;Miranda do douro;0406;0.29;1
2023;05;Alcoutim;0802;1.08;1
2023;05;Silves;0813;10.6;3
2023;05;Silves;0813;0.0;2
2023;05;Salvaterra de Magos;1415;1.07;2
2023;05;Salvaterra de Magos;1415;6.19;3
2023;05;Estremoz;0704;13.95;2
2023;05;Elvas;1207;2.58;2
2023;05;Óbidos;1012;3.48;2
2023;05;Pedrógão Grande;1013;1.05;1
2023;05;Mortágua;1808;1.5;1
2023;05;Melgaço;1603;0.0;1
2023;05;Amarante;1301;1.08;1
2023;05;Amarante;1301;16.74;11
2023;05;Pinhel;0910;40.0;1
2023;05;Alcanena;1402;1.4;1
2023;05;Avis;1203;3.16;2
2023;05;Avis;1203;2.66;2
2023;05;Montemor-o-Novo;0706;2.91;2
2023;05;São João da Pesqueira;1815;3.0;1
2023;05;Sabrosa;1710;0.0;1
2023;05;Mêda;0909;10.0;1
2023;05;Anadia;0103;1.4;1
2023;05;Aguiar da Beira;0901;2.5;1
2023;05;Sobral de Monte Agraço;1112;3.6;1
2023;05;Crato;1206;8.0;1
2023;05;Cabeceiras de Basto;0304;1.05;1
2023;05;Cabeceiras de Basto;0304;1.44;1
2023;05;Vila Velha de Ródão;0511;1.08;2
2023;05;Estarreja;0108;2.76;1
2023;05;Lousada;1305;8.26;8
2023;05;Évora;0705;0.0;1
2023;05;Évora;0705;39.02;8
2023;05;Tabuaço;1819;45.0;1
2023;05;Vila Flor;0410;3.0;1
2023;05;Vila do Bispo;0815;37.0;3
2023;05;Évora;0705;12.73;10
2023;05;Chaves;1703;8.57;5
2023;05;Chaves;1703;3.72;2
2023;05;Arcos de Valdevez;1601;2.12;3
2023;05;Estarreja;0108;3.0;1
2023;05;Valongo;1315;33.0;2
2023;05;Valongo;1315;4.41;2
2023;05;Mangualde;1806;0.0;1
2023;05;Mangualde;1806;1.44;2
2023;05;Porto;1312;24.0;3
2023;05;Lourinhã;1108;11.66;6
2023;05;Mação;1413;1.8;1
2023;05;Peniche;1014;2.88;3
2023;05;Alijó;1701;2.72;2
2023;05;Ferreira do Alentejo;0208;4.79;2
2023;05;Montemor-o-Velho;0610;1.63;2
2023;05;Terras de Bouro;0310;3.04;1
2023;05;Santiago do Cacém;1509;4.04;6
2023;05;Castelo Branco;0502;16.11;6
2023;05;Silves;0813;4.7;2
2023;05;Salvaterra de Magos;1415;6.1;2
2023;05;Cinfães;1804;2.16;2
2023;05;Condeixa-a-Nova;0604;4.12;2
2023;05;Viseu;1823;7.49;5
2023;05;Loulé;0808;21.96;4
2023;05;Coruche;1409;1.44;1
2023;05;Coruche;1409;6.52;2
2023;05;Baião;1302;5.63;3
2023;05;Baião;1302;7.16;3
2023;05;Felgueiras;1303;2.52;4
2023;05;Fundão;0504;1.44;1
2023;05;São Pedro do Sul;1816;2.16;2
2023;05;São Pedro do Sul;1816;0.7;1
2023;05;Amarante;1301;33.63;5
2023;05;Amarante;1301;0.0;1
2023;05;Figueiró dos Vinhos;1008;0.58;1
2023;05;Valpaços;1712;3.28;3
2023;05;Resende;1813;3.63;2
2023;05;Santa Maria da Feira;0109;53.0;1
2023;05;Mira;0608;1.08;2
2023;05;Mira;0608;8.38;5
2023;05;Alcobaça;1001;15.77;8
2023;05;Penacova;0613;5.73;6
2023;05;Sintra;1111;11.29;6
2023;05;Sintra;1111;286.0;3
2023;05;Vila Verde;0313;19.62;11
2023;05;Oliveira de Frades;1810;2.2;2
2023;05;Guimarães;0308;13.61;10
2023;05;Guimarães;0308;125.0;2
2023;05;Murtosa;0112;0.99;2
2023;05;Mondim de Basto;1705;0.72;1
2023;05;Mondim de Basto;1705;2.03;2
2023;05;Macedo de Cavaleiros;0405;2.76;1
2023;05;Óbidos;1012;0.0;1
2023;05;Águeda;0101;3.96;3
2023;05;Águeda;0101;12.0;1
2023;05;Águeda;0101;480.0;1
2023;05;Beja;0205;13.42;4
2023;05;Mafra;1109;30.36;6
2023;05;Mafra;1109;50.0;1
2023;05;Alenquer;1101;7.2;5
2023;05;Fafe;0307;22.2;12
2023;05;Torres Vedras;1113;22.64;12
2023;05;Bombarral;1005;4.36;2
2023;05;Vila Nova de Poiares;0617;12.25;3
2023;05;Vila Nova de Poiares;0617;1.28;2
2023;05;Fronteira;1208;1.17;1
2023;05;Grândola;1505;19.16;2
2023;05;Proença-a-Nova;0508;7.73;4
2023;05;Proença-a-Nova;0508;9.4;4
2023;05;Esposende;0306;16.21;7
2023;05;Esposende;0306;1.4;1
2023;05;Anadia;0103;1.08;1
2023;05;Seia;0912;10.68;3
2023;05;Vila Nova de Gaia;1317;36.0;1
2023;05;Vila Nova de Gaia;1317;31.13;4
2023;05;Matosinhos;1308;25.15;14
2023;05;Odivelas;1116;47.86;11
2023;05;Póvoa de Lanhoso;0309;56.0;1
2023;05;Lousada;1305;11.85;6
2023;05;Alvito;0203;6.6;3
2023;05;Estremoz;0704;1.44;2
2023;05;Gondomar;1304;13.45;8
2023;05;Arruda dos Vinhos;1102;15.0;1
2023;05;Sines;1513;1.8;2
2023;05;Cartaxo;1406;1.45;2
2023;05;Odemira;0211;0.58;1
2023;05;Pombal;1015;45.0;1
2023;05;Tábua;0616;0.0;1
2023;05;Moura;0210;0.0;1
2023;05;Lousã;0607;6.37;4
2023;05;Lousã;0607;8.77;3
2023;05;Góis;0606;1.12;1
2023;05;Entroncamento;1410;1.4;1
2023;05;Pedrógão Grande;1013;2.72;2
2023;05;Vila Nova de Famalicão;0312;47.84;22
2023;05;Vila Nova de Famalicão;0312;412.0;4
2023;05;Nelas;1809;2.1;2
2023;05;Caminha;1602;13.09;6
2023;05;Pinhel;0910;10.0;1
2023;05;Fornos de Algodres;0905;2.6;1
2023;05;Macedo de Cavaleiros;0405;1.44;1
2023;05;Figueira da Foz;0605;14.26;4
2023;05;Pombal;1015;20.44;9
2023;05;Pombal;1015;756.0;3
2023;05;Valpaços;1712;7.65;3
2023;05;Vagos;0118;3.9;2
2023;05;Ovar;0115;9.88;4
2023;05;Ovar;0115;6.24;4
2023;05;Oliveira do Hospital;0611;5.0;2
2023;05;Paredes;1310;0.0;1
2023;05;Santa Comba Dão;1814;5.0;1
2023;05;Oliveira de Azeméis;0113;627.0;5
2023;05;Loulé;0808;54.34;11
2023;05;Vila do Conde;1316;41.88;11
2023;05;Anadia;0103;0.29;2
2023;05;Lisboa;1106;1.16;1
2023;05;Marvão;1210;2.0;1
2023;05;Grândola;1505;0.72;1
2023;05;Alenquer;1101;3.0;1
2023;05;Beja;0205;25.0;1
2023;05;Sever do Vouga;0117;32.09;4
2023;05;Lagos;0807;56.71;7
2023;05;Trancoso;0913;0.7;1
2023;05;Sernancelhe;1818;3.24;1
2023;05;Ourém;1421;3.73;3
2023;05;Lamego;1805;7.44;2
2023;05;Lamego;1805;0.72;2
2023;05;Rio Maior;1414;5.0;2
2023;05;Mértola;0209;4.53;3
2023;05;Mértola;0209;4.87;2
2023;05;Mértola;0209;2.35;2
2023;05;Palmela;1508;0.0;1
2023;05;Palmela;1508;26.9;7
2023;05;Palmela;1508;14.81;7
2023;05;Cadaval;1104;6.89;3
2023;05;Benavente;1405;1.5;1
2023;05;Benavente;1405;40.0;1
2023;05;Santa Marta de Penaguião;1711;0.72;1
2023;05;Aveiro;0105;3.44;3
2023;05;Aveiro;0105;14.17;6
2023;05;Amares;0301;2.52;2
2023;05;Amares;0301;2.16;1
2023;05;Amares;0301;2.6;2
2023;05;Torres Novas;1419;10.41;8
2023;05;Azambuja;1103;9.54;3
2023;05;Azambuja;1103;120.0;1
2023;05;Soure;0615;6.45;4
2023;05;Constância;1408;1.5;1
2023;05;Alter do Chão;1201;0.72;1
2023;05;Marinha Grande;1010;22.4;3
2023;05;Vila Pouca de Aguiar;1713;3.3;1
2023;05;Vila Pouca de Aguiar;1713;10.0;1
2023;05;Abrantes;1401;36.0;1
2023;05;Abrantes;1401;6.51;2
2023;05;Sardoal;1417;2.0;1
2023;05;Olhão;0810;0.0;1
2023;05;Oeiras;1110;40.63;3
2023;05;Santo Tirso;1314;20.97;14
2023;05;Santo Tirso;1314;17.4;5
2023;05;Barcelos;0302;55.0;1
2023;05;Chamusca;1407;0.72;1
2023;05;Paços de Ferreira;1309;2.5;3
2023;05;Faro;0805;20.0;1
2023;06;Arruda dos Vinhos;1102;0.0;1
2023;05;Fundão;0504;27.0;2
2023;05;Odivelas;1116;11.68;4
2023;06;Odivelas;1116;9.83;5
2023;06;Odivelas;1116;17.52;4
2023;05;Vila Real de Santo António;0816;0.36;1
2023;05;Lousada;1305;13.09;8
2023;05;Cantanhede;0602;45.0;1
2023;06;Cantanhede;0602;10.7;7
2023;05;Arouca;0104;8.39;5
2023;06;Arouca;0104;4.97;3
2023;05;Leiria;1009;87.07;23
2023;05;Braga;0303;38.0;1
2023;05;Braga;0303;100.0;1
2023;05;Beja;0205;4.57;4
2023;05;Beja;0205;32.0;2
2023;05;Anadia;0103;22.73;5
2023;05;Estarreja;0108;6.81;5
2023;05;Pombal;1015;12.16;2
2023;05;Vila Verde;0313;11.19;12
2023;06;Vila Verde;0313;11.07;8
2023;06;Vila Verde;0313;19.27;9
2023;05;Palmela;1508;38.53;12
2023;06;São Pedro do Sul;1816;30.0;1
2023;06;São Pedro do Sul;1816;1.44;1
2023;06;Porto;1312;19.11;4
2023;05;Oliveira de Azeméis;0113;21.12;10
2023;06;Coimbra;0603;26.98;14
2023;06;Coimbra;0603;19.69;10
2023;05;Póvoa de Varzim;1313;26.18;11
2023;06;Nelas;1809;16.0;2
2023;05;Mafra;1109;12.55;7
2023;05;Cadaval;1104;2.02;2
2023;05;Albergaria-a-Velha;0102;4.3;3
2023;06;Resende;1813;2.23;2
2023;05;Monção;1604;20.0;1
2023;05;Lousã;0607;9.62;5
2023;05;Lousã;0607;1.08;1
2023;05;Santa Maria da Feira;0109;13.44;4
2023;06;Santa Maria da Feira;0109;800.0;1
2023;05;Faro;0805;8.13;5
2023;05;Faro;0805;13.27;6
2023;06;Faro;0805;24.14;5
2023;05;Portalegre;1214;10.0;1
2023;05;Avis;1203;30.0;1
2023;05;Bombarral;1005;360.0;2
2023;06;Bombarral;1005;19.61;5
2023;05;Moura;0210;2.72;2
2023;05;Figueira da Foz;0605;1.62;1
2023;06;Oliveira do Hospital;0611;2.23;2
2023;05;Marco de Canaveses;1307;7.24;5
2023;05;Abrantes;1401;5.2;3
2023;05;Abrantes;1401;2.16;1
2023;05;Matosinhos;1308;13.36;7
2023;05;Matosinhos;1308;8.18;3
2023;06;Matosinhos;1308;110.0;1
2023;05;Maia;1306;56.0;1
2023;05;Maia;1306;7.4;7
2023;05;Maia;1306;23.8;4
2023;05;Vila Real;1714;5.9;5
2023;06;Setúbal;1512;4.8;3
2023;05;Azambuja;1103;1000.0;1
2023;06;Azambuja;1103;18.35;7
2023;05;Alcácer do Sal;1501;2.5;1
2023;05;Póvoa de Lanhoso;0309;8.94;3
2023;06;Póvoa de Lanhoso;0309;6.5;4
2023;05;Sertã;0509;2.22;2
2023;06;Sertã;0509;7.42;4
2023;05;Vila do Conde;1316;10.12;4
2023;06;Vila do Conde;1316;42.16;5
2023;06;Benavente;1405;0.87;1
2023;06;Oeiras;1110;8.08;4
2023;05;Vale de Cambra;0119;0.7;1
2023;06;Santo Tirso;1314;34.21;16
2023;05;Carregal do Sal;1802;11.76;3
2023;05;Vouzela;1824;34.0;1
2023;05;Lagos;0807;33.18;5
2023;06;Alcobaça;1001;1.08;1
2023;06;Marinha Grande;1010;1.44;1
2023;06;Marinha Grande;1010;2.94;2
2023;06;Marinha Grande;1010;41.85;4
2023;06;Sabrosa;1710;1.08;2
2023;06;Sintra;1111;72.2;24
2023;06;Sernancelhe;1818;4.56;2
2023;06;Condeixa-a-Nova;0604;31.08;3
2023;06;Condeixa-a-Nova;0604;30.87;5
2023;06;Condeixa-a-Nova;0604;1.42;2
2023;06;São João da Madeira;0116;1.5;1
2023;06;Ourém;1421;11.8;4
2023;06;Barcelos;0302;6.48;5
2023;06;Valongo;1315;0.0;1
2023;06;Valongo;1315;31.6;6
2023;06;Valongo;1315;7.65;3
2023;06;Elvas;1207;4.23;2
2023;06;Idanha-a-Nova;0505;2.1;2
2023;06;Guimarães;0308;224.0;2
2023;06;Mértola;0209;0.87;1
2023;06;Vila Nova de Famalicão;0312;6.12;6
2023;06;Óbidos;1012;17.0;1
2023;06;Sines;1513;2.61;2
2023;06;Santa Marta de Penaguião;1711;1.08;2
2023;06;Alfândega da Fé;0401;4.43;2
2023;06;Torres Novas;1419;17.83;8
2023;06;Viana do Alentejo;0713;2.16;1
2023;06;Palmela;1508;15.54;4
2023;06;Coimbra;0603;120.0;1
2023;06;Proença-a-Nova;0508;4.88;2
2023;06;Beja;0205;5.0;1
2023;06;Sever do Vouga;0117;3.0;1
2023;06;Góis;0606;0.56;1
2023;06;Seixal;1510;0.0;3
2023;06;Ílhavo;0110;4.02;4
2023;06;Santa Comba Dão;1814;5.8;2
2023;06;Águeda;0101;18.62;8
2023;06;Cabeceiras de Basto;0304;4.0;1
2023;06;Elvas;1207;13.0;4
2023;06;Felgueiras;1303;30.0;1
2023;06;Felgueiras;1303;4.68;3
2023;06;Santa Maria da Feira;0109;110.0;2
2023;06;Vila Nova de Cerveira;1610;3.0;1
2023;06;Figueiró dos Vinhos;1008;0.92;1
2023;06;Celorico da Beira;0903;2.88;2
2023;06;Vagos;0118;3.26;3
2023;06;Condeixa-a-Nova;0604;7.44;4
2023;06;Torres Novas;1419;0.0;1
2023;06;Esposende;0306;26.57;7
2023;06;Torres Vedras;1113;100.0;1
2023;06;Sines;1513;6.34;2
2023;06;Vila Verde;0313;1.44;1
2023;06;Alcobaça;1001;26.08;9
2023;06;Alcobaça;1001;82.24;16
2023;06;Vila do Conde;1316;15.79;8
2023;06;Alenquer;1101;4.0;1
2023;06;Mortágua;1808;1.26;1
2023;06;Loures;1107;5.19;4
2023;06;Póvoa de Lanhoso;0309;16.24;6
2023;06;Faro;0805;26.58;9
2023;06;Alcanena;1402;0.0;1
2023;06;Cascais;1105;85.25;14
2023;06;Aljezur;0803;1.5;1
2023;06;Gavião;1209;3.22;2
2023;05;Vila Nova de Foz Côa;0914;1.16;1
2023;05;Vila Nova de Foz Côa;0914;2.0;1
2023;05;Paredes de Coura;1605;0.72;1
2023;06;Arcos de Valdevez;1601;0.72;1
2023;06;Arcos de Valdevez;1601;2.58;2
2023;05;Serpa;0213;7.08;3
2023;05;Penalva do Castelo;1811;8.8;5
2023;06;Penalva do Castelo;1811;0.72;1
2023;06;Penalva do Castelo;1811;3.52;1
2023;05;Castro Marim;0804;7.75;2
2023;05;Amadora;1115;1.05;1
2023;05;Alandroal;0701;0.72;1
2023;05;Reguengos de Monsaraz;0711;12.38;3
2023;06;Reguengos de Monsaraz;0711;1.16;1
2023;05;Vila Flor;0410;0.29;1
2023;06;Ponte de Lima;1607;20.45;9
2023;06;Castelo Branco;0502;20.68;10
2023;06;Penafiel;1311;1.01;3
2023;06;Penafiel;1311;0.66;1
2023;05;Arronches;1202;0.36;1
2023;06;Vila do Bispo;0815;3.3;1
2023;05;Mesão Frio;1704;1.37;2
2023;05;Alcochete;1502;7.16;3
2023;06;Alcochete;1502;2.79;1
2023;05;Covilhã;0503;2.0;1
2023;05;Covilhã;0503;5.06;2
2023;06;Pampilhosa da Serra;0612;0.36;1
2023;06;Viana do Castelo;1609;0.72;1
2023;06;Viana do Castelo;1609;23.28;18
2023;06;Lagoa;0806;18.32;5
2023;06;Mangualde;1806;10.16;6
2023;06;Albufeira;0801;7.16;2
2023;06;Albufeira;0801;47.96;9
2023;06;Redondo;0710;2.34;1
2023;06;Portimão;0811;50.0;1
2023;06;Alijó;1701;4.08;2
2023;06;Vinhais;0412;0.57;1
2023;06;Montemor-o-Velho;0610;1.3;2
2023;06;Alijó;1701;3.9;2
2023;06;Torres Novas;1419;2.12;2
2023;06;Ponte de Lima;1607;7.88;7
2023;06;Ponte de Lima;1607;26.84;8
2023;06;Ponte de Sor;1213;7.29;3
2023;06;Castro Marim;0804;1.44;1
2023;06;Estremoz;0704;3.0;2
2023;06;Leiria;1009;33.6;4
2023;06;Tomar;1418;2.16;2
2023;06;Penafiel;1311;1.77;3
2023;06;Paços de Ferreira;1309;12.0;3
2023;06;Marco de Canaveses;1307;24.71;3
2023;06;Marco de Canaveses;1307;36.56;7
2023;06;Torres Vedras;1113;28.06;6
2023;06;Pombal;1015;13.44;6
2023;06;Pombal;1015;3.72;2
2023;06;Sertã;0509;2.09;2
2023;06;Braga;0303;0.0;1
2023;06;Portalegre;1214;3.6;1
2023;06;Chaves;1703;4.1;3
2023;06;Figueira da Foz;0605;53.71;12
2023;06;Figueira da Foz;0605;2.88;3
2023;06;Sabrosa;1710;0.72;1
2023;06;Seixal;1510;51.99;12
2023;06;Silves;0813;49.04;8
2023;06;Évora;0705;11.99;9
2023;06;Évora;0705;3.66;2
2023;06;Barcelos;0302;3.2;2
2023;06;Barcelos;0302;53.72;15
2023;06;Barcelos;0302;29.56;10
2023;06;Valongo;1315;6.88;3
2023;06;Setúbal;1512;30.36;10
2023;06;Tábua;0616;9.09;5
2023;06;Celorico de Basto;0305;3.8;2
2023;06;Paredes;1310;11.91;6
2023;06;Viseu;1823;60.0;1
2023;06;Alenquer;1101;2.0;1
2023;06;Vila Verde;0313;1.05;1
2023;06;Vila Verde;0313;9.05;3
2023;06;Vila Real;1714;11.44;2
2023;06;Vila Real;1714;4.0;1
2023;06;Santiago do Cacém;1509;5.47;5
2023;06;Portimão;0811;38.39;12
2023;06;Marinha Grande;1010;11.98;5
2023;06;Santa Maria da Feira;0109;31.91;9
2023;06;Santa Maria da Feira;0109;72.0;1
2023;06;Santa Maria da Feira;0109;47.94;6
2023;06;Paredes de Coura;1605;1.52;1
2023;06;Paredes de Coura;1605;1.08;1
2023;06;Grândola;1505;1.08;1
2023;06;Grândola;1505;0.72;1
2023;06;Guimarães;0308;53.6;13
2023;06;Castelo de Paiva;0106;2.34;2
2023;06;Vagos;0118;16.59;7
2023;06;Lousã;0607;1.44;1
2023;06;Golegã;1412;2.88;3
2023;06;Golegã;1412;12.0;1
2023;06;Mogadouro;0408;12.0;1
2023;06;Santo Tirso;1314;4.68;4
2023;06;Loures;1107;19.07;6
2023;06;Loures;1107;21.29;4
2023;06;Bombarral;1005;1.95;2
2023;06;Bombarral;1005;9.81;5
2023;06;Bombarral;1005;6.6;2
2023;06;Idanha-a-Nova;0505;4.02;2
2023;06;Lamego;1805;10.0;2
2023;06;Arganil;0601;3.04;3
2023;06;Arganil;0601;7.72;4
2023;06;Viana do Castelo;1609;2.9;2
2023;06;Maia;1306;19.22;6
2023;06;Maia;1306;50.92;8
2023;06;Vouzela;1824;6.43;2
2023;06;Entroncamento;1410;2.73;4
2023;06;Lisboa;1106;15.0;1
2023;06;Sesimbra;1511;4.45;3
2023;06;Arcos de Valdevez;1601;2.86;3
2023;06;Arcos de Valdevez;1601;9.99;7
2023;06;Arcos de Valdevez;1601;8.87;6
2023;06;Faro;0805;47.24;8
2023;06;Faro;0805;32.04;3
2023;06;Faro;0805;8.06;4
2023;06;Gondomar;1304;44.36;8
2023;06;Serpa;0213;0.0;1
2023;06;Caminha;1602;2.9;2
2023;06;Caminha;1602;0.71;1
2023;06;Tavira;0814;8.32;4
2023;06;Sintra;1111;39.69;12
2023;06;Sines;1513;1.08;1
2023;06;Mira;0608;2.52;2
2023;06;Santarém;1416;5.88;4
2023;06;Salvaterra de Magos;1415;0.86;1
2023;06;Vila Franca de Xira;1114;33.72;3
2023;06;Peniche;1014;8.22;4
2023;06;Montemor-o-Velho;0610;0.72;1
2023;06;Montemor-o-Velho;0610;6.68;7
2023;06;Montemor-o-Velho;0610;29.92;1
2023;06;Santa Comba Dão;1814;9.73;4
2023;06;Olhão;0810;2.91;2
2023;06;Óbidos;1012;8.7;2
2023;06;Alcácer do Sal;1501;2.1;1
2023;06;Oeiras;1110;11.0;3
2023;06;Alcobaça;1001;23.74;6
2023;06;Monção;1604;2.82;2
2023;06;Vila do Conde;1316;51.44;4
2023;06;Vinhais;0412;2.16;1
2023;06;São João da Madeira;0116;4.0;1
2023;06;Armamar;1801;4.0;1
2023;06;Espinho;0107;1.8;1
2023;06;Almodôvar;0202;0.72;1
2023;06;Santiago do Cacém;1509;0.72;1
2023;06;Alijó;1701;0.72;1
2023;06;Alcácer do Sal;1501;1.05;1
2023;06;Chaves;1703;9.84;4
2023;06;Albergaria-a-Velha;0102;43.84;6
2023;06;Albufeira;0801;22.8;1
2023;06;Fafe;0307;24.44;8
2023;06;Coruche;1409;3.0;1
2023;06;Almada;1503;43.36;19
2023;06;Almada;1503;10.44;5
2023;06;Ourém;1421;2.52;2
2023;06;Santa Maria da Feira;0109;200.0;1
2023;06;Moita;1506;3.95;1
2023;06;Redondo;0710;4.92;2
2023;06;Barcelos;0302;29.9;13
2023;06;Seixal;1510;3.81;2
2023;06;Seia;0912;2.5;1
2023;06;Figueira de Castelo Rodrigo;0904;4.5;2
2023;06;Alfândega da Fé;0401;3.6;1
2023;06;Oliveira do Hospital;0611;1.44;1
2023;06;Penafiel;1311;8.21;5
2023;06;Amadora;1115;23.6;4
2023;06;Sernancelhe;1818;6.88;3
2023;06;Cascais;1105;78.57;37
2023;06;Vizela;0314;5.12;4
2023;06;Almeida;0902;3.24;2
2023;06;Almeida;0902;140.0;1
2023;06;Vila Nova de Poiares;0617;8.73;7
2023;06;Arruda dos Vinhos;1102;1.44;1
2023;06;Soure;0615;4.08;2
2023;06;Amares;0301;8.14;4
2023;06;Monforte;1211;20.0;1
2023;06;Oliveira de Azeméis;0113;62.0;10
2023;06;Oliveira de Azeméis;0113;7.9;4
2023;06;Porto;1312;1.44;1
2023;06;Penela;0614;3.68;1
2023;06;Penela;0614;3.0;1
2023;06;Murtosa;0112;1.16;1
2023;06;Montemor-o-Novo;0706;3.0;1
2023;06;Chamusca;1407;36.0;1
2023;06;Barreiro;1504;8.35;3
2023;06;Boticas;1702;3.04;1
2023;06;Boticas;1702;2.16;1
2023;06;Caldas da Rainha;1006;23.37;12
2023;06;Caldas da Rainha;1006;15.64;9
2023;06;Vila Real de Santo António;0816;3.64;1
2023;06;Vila Real de Santo António;0816;9.73;4
2023;06;Arouca;0104;22.8;11
2023;06;Arouca;0104;4.74;3
2023;06;Ourique;0212;2.16;1
2023;06;Ourique;0212;3.22;3
2023;06;Guarda;0907;3.03;2
2023;06;Guarda;0907;1.44;1
2023;06;Borba;0703;3.68;1
2023;06;Lousada;1305;9.12;7
2023;06;Melgaço;1603;3.68;1
2023;06;Oliveira do Bairro;0114;0.72;3
