Data;Ano;Mês;ano_mes;Distrito;Concelho;Nível de Tensão;Potência Instalada (kW);Número de Instalações;Energia Injetada (kWh);Código Distrito;Código Concelho;Código Freguesia
2024-07;2024;07;202407;Santarém;Cartaxo;BTN/BTE;1838.3799999999987;642;123787.22199999979;14;1406;140600
2024-07;2024;07;202407;Lisboa;Sintra;MT/AT;19471.2;108;428873.25;11;1111;111100
2024-07;2024;07;202407;Porto;Vila do Conde;BTN/BTE;7065.7600000000075;1820;398861.4109999994;13;1316;131600
2024-07;2024;07;202407;Beja;Ferreira do Alentejo;MT/AT;2851.2299999999996;19;91486.0;02;0208;020800
2024-07;2024;07;202407;;;MT/AT;675.06;4;17747.25;08----;08----;08----
2024-06;2024;06;202406;;;MT/AT;920.03;9;47469.5;PT;;PT
2024-06;2024;06;202406;Santarém;Torres Novas;MT/AT;3919.34;26;101333.0;14;1419;141900
2024-06;2024;06;202406;Setúbal;Seixal;MT/AT;7941.9;31;386107.75;15;1510;151000
2024-06;2024;06;202406;Castelo Branco;Penamacor;BTN/BTE;457.25;157;27323.38199999996;05;0507;050700
2024-06;2024;06;202406;Braga;Fafe;MT/AT;3870.5499999999997;24;219659.0;03;0307;030700
2024-06;2024;06;202406;Coimbra;Penela;MT/AT;1526.43;6;46795.0;06;0614;061400
2024-06;2024;06;202406;Coimbra;Penela;BTN/BTE;585.5400000000001;186;24766.343999999975;06;0614;061400
2024-06;2024;06;202406;Beja;Castro Verde;MT/AT;316.24;4;12473.5;02;0206;020600
2024-06;2024;06;202406;Viseu;Mortágua;MT/AT;4348.4;13;115040.75;18;1808;180800
2024-06;2024;06;202406;Braga;Barcelos;BTN/BTE;13185.380000000026;3842;728302.2959999982;03;0302;030200
2024-06;2024;06;202406;Guarda;Trancoso;MT/AT;835.23;7;29497.5;09;0913;091300
2024-06;2024;06;202406;Leiria;Pedrógão Grande;BTN/BTE;226.33;112;14388.044999999978;10;1013;101300
2024-06;2024;06;202406;Bragança;Alfândega da Fé;BTN/BTE;317.27000000000004;98;17110.16799999996;04;0401;040100
2024-06;2024;06;202406;Beja;Ferreira do Alentejo;BTN/BTE;783.6499999999999;174;47974.63599999997;02;0208;020800
2024-06;2024;06;202406;Leiria;Ansião;BTN/BTE;900.8499999999995;307;50598.417999999954;10;1003;100300
2024-06;2024;06;202406;Faro;Tavira;BTN/BTE;2161.189999999998;655;136037.2739999999;08;0814;081400
2024-06;2024;06;202406;Aveiro;Murtosa;BTN/BTE;832.8999999999995;270;51817.605999999934;01;0112;011200
2024-06;2024;06;202406;Aveiro;Murtosa;MT/AT;206.3;3;9078.5;01;0112;011200
2024-06;2024;06;202406;Faro;Lagos;BTN/BTE;3349.680000000002;863;174453.30299999996;08;0807;080700
2024-06;2024;06;202406;Faro;Lagos;MT/AT;1264.83;12;15073.25;08;0807;080700
2024-06;2024;06;202406;Porto;Lousada;BTN/BTE;3496.4200000000037;1287;183412.0049999997;13;1305;130500
2024-06;2024;06;202406;Santarém;Chamusca;MT/AT;4247.2;19;68374.25;14;1407;140700
2024-06;2024;06;202406;Braga;Vizela;MT/AT;2525.5499999999997;18;81959.5;03;0314;031400
2024-06;2024;06;202406;Braga;Cabeceiras de Basto;MT/AT;116.86;4;419.25;03;0304;030400
2024-06;2024;06;202406;Setúbal;Montijo;BTN/BTE;2386.7499999999973;682;137018.28499999983;15;1507;150700
2024-06;2024;06;202406;Castelo Branco;Covilhã;MT/AT;10087.08;38;540951.5;05;0503;050300
2024-06;2024;06;202406;Lisboa;Mafra;BTN/BTE;6798.670000000034;2715;359417.3009999993;11;1109;110900
2024-06;2024;06;202406;Porto;Amarante;MT/AT;1830.1200000000001;18;46958.5;13;1301;130100
2024-06;2024;06;202406;Aveiro;Sever do Vouga;BTN/BTE;1045.2100000000003;347;61046.81499999992;01;0117;011700
2024-06;2024;06;202406;Viseu;Mangualde;BTN/BTE;1315.8099999999995;499;80208.19999999987;18;1806;180600
2024-06;2024;06;202406;Lisboa;Azambuja;MT/AT;8062.5199999999995;26;155715.75;11;1103;110300
2024-06;2024;06;202406;Aveiro;Estarreja;MT/AT;7879.4400000000005;27;275696.5;01;0108;010800
2024-06;2024;06;202406;Faro;Lagoa;BTN/BTE;3991.320000000005;890;220768.86599999963;08;0806;080600
2024-06;2024;06;202406;Santarém;Alpiarça;BTN/BTE;537.8599999999998;213;30836.903999999973;14;1404;140400
2024-06;2024;06;202406;Viseu;São Pedro do Sul;MT/AT;1391.08;15;69194.0;18;1816;181600
2024-06;2024;06;202406;Coimbra;Coimbra;BTN/BTE;8309.390000000034;3396;384827.53999999905;06;0603;060300
2024-06;2024;06;202406;Braga;Amares;MT/AT;1511.9199999999998;8;80358.5;03;0301;030100
2024-06;2024;06;202406;Leiria;Caldas da Rainha;BTN/BTE;4235.099999999996;1370;222298.38099999964;10;1006;100600
2024-06;2024;06;202406;Viseu;Sernancelhe;MT/AT;567.26;7;50268.75;18;1818;181800
2024-06;2024;06;202406;Évora;Montemor-o-Novo;MT/AT;2272.6600000000003;14;97617.5;07;0706;070600
2024-06;2024;06;202406;Aveiro;Santa Maria da Feira;MT/AT;24036.789999999997;121;949421.5;01;0109;010900
2024-06;2024;06;202406;Aveiro;Santa Maria da Feira;BTN/BTE;8705.250000000033;2793;517587.61600000015;01;0109;010900
2024-06;2024;06;202406;Setúbal;Setúbal;MT/AT;6776.43;34;142674.0;15;1512;151200
2024-06;2024;06;202406;Beja;Moura;BTN/BTE;1606.83;247;100054.51399999992;02;0210;021000
2024-06;2024;06;202406;Coimbra;Penacova;MT/AT;815.6;4;39952.5;06;0613;061300
2024-06;2024;06;202406;Braga;Vila Nova de Famalicão;BTN/BTE;10083.670000000091;4400;515551.6379999984;03;0312;031200
2024-06;2024;06;202406;Santarém;Entroncamento;BTN/BTE;1195.8900000000008;447;61381.17099999994;14;1410;141000
2024-06;2024;06;202406;Lisboa;Cadaval;MT/AT;1984.21;11;52163.75;11;1104;110400
2024-06;2024;06;202406;Lisboa;Cadaval;BTN/BTE;1207.2599999999995;465;61059.78799999995;11;1104;110400
2024-06;2024;06;202406;Braga;Vila Verde;BTN/BTE;4585.040000000004;1645;238629.26799999987;03;0313;031300
2024-06;2024;06;202406;Porto;Marco de Canaveses;BTN/BTE;3368.30000000001;1274;172993.06899999976;13;1307;130700
2024-06;2024;06;202406;Bragança;Macedo de Cavaleiros;MT/AT;353.08;4;9414.75;04;0405;040500
2024-06;2024;06;202406;Beja;Cuba;MT/AT;1308.12;5;78817.0;02;0207;020700
2024-06;2024;06;202406;Portalegre;Ponte de Sor;MT/AT;1053.82;6;45191.25;12;1213;121300
2024-06;2024;06;202406;Coimbra;Cantanhede;BTN/BTE;2967.9700000000084;1164;192547.92200000025;06;0602;060200
2024-06;2024;06;202406;Évora;Viana do Alentejo;MT/AT;950.0999999999999;8;43088.0;07;0713;071300
2024-06;2024;06;202406;Viana do Castelo;Valença;MT/AT;698.5699999999999;10;15241.75;16;1608;160800
2024-06;2024;06;202406;Porto;Porto;BTN/BTE;5329.320000000005;1336;294379.3369149474;13;1312;131200
2024-06;2024;06;202406;Leiria;Batalha;MT/AT;6022.390000000001;32;123284.0;10;1004;100400
2024-06;2024;06;202406;Coimbra;Figueira da Foz;MT/AT;17511.649999999998;42;282189.621;06;0605;060500
2024-06;2024;06;202406;Évora;Estremoz;BTN/BTE;1248.73;246;74802.08299999987;07;0704;070400
2024-06;2024;06;202406;Santarém;Coruche;MT/AT;4118.84;37;239241.75;14;1409;140900
2024-06;2024;06;202406;Lisboa;Oeiras;BTN/BTE;4816.800000000007;1699;241043.75699999966;11;1110;111000
2024-06;2024;06;202406;Aveiro;Oliveira do Bairro;MT/AT;6806.36;35;242269.25;01;0114;011400
2024-06;2024;06;202406;Vila Real;Sabrosa;BTN/BTE;568.19;195;33165.46999999994;17;1710;171000
2024-05;2024;05;202405;Vila Real;Sabrosa;MT/AT;184.2;3;4685.5;17;1710;171000
2024-06;2024;06;202406;Viseu;Moimenta da Beira;BTN/BTE;1055.9600000000003;281;66362.42099999994;18;1807;180700
2024-06;2024;06;202406;Viseu;Moimenta da Beira;MT/AT;1179.9799999999998;11;67143.0;18;1807;180700
2024-06;2024;06;202406;Setúbal;Barreiro;MT/AT;3103.38;9;35715.5;15;1504;150400
2024-06;2024;06;202406;Bragança;Bragança;BTN/BTE;3124.5200000000023;1054;220632.7119999997;04;0402;040200
2024-06;2024;06;202406;Faro;Lagoa;MT/AT;2378.4900000000002;10;46774.25;08;0806;080600
2024-05;2024;05;202405;Faro;Lagoa;BTN/BTE;3877.4600000000064;872;257414.56399999998;08;0806;080600
2024-06;2024;06;202406;;;MT/AT;326.15999999999997;6;4824.75;02----;02----;02----
2024-06;2024;06;202406;Leiria;Pombal;BTN/BTE;5464.940000000013;1508;315282.5939999993;10;1015;101500
2024-05;2024;05;202405;Leiria;Pombal;MT/AT;10360.169999999996;63;333171.5;10;1015;101500
2024-05;2024;05;202405;Lisboa;Sintra;BTN/BTE;12920.670000000075;4107;830628.9779999998;11;1111;111100
2024-05;2024;05;202405;Faro;Vila do Bispo;BTN/BTE;643.0400000000002;177;46255.203999999925;08;0815;081500
2024-06;2024;06;202406;Porto;Paredes;BTN/BTE;4735.399999999996;1478;215275.06099999973;13;1310;131000
2024-06;2024;06;202406;Santarém;Golegã;MT/AT;1143.33;7;19139.0;14;1412;141200
2024-06;2024;06;202406;Viseu;Vouzela;BTN/BTE;1622.2699999999993;511;91081.02499999986;18;1824;182400
2024-05;2024;05;202405;Santarém;Torres Novas;BTN/BTE;3051.77000000002;1438;203362.61799999987;14;1419;141900
2024-06;2024;06;202406;Coimbra;Miranda do Corvo;BTN/BTE;861.3299999999997;307;38263.37299999996;06;0609;060900
2024-06;2024;06;202406;Santarém;Entroncamento;MT/AT;1474.23;8;48226.25;14;1410;141000
2024-05;2024;05;202405;Aveiro;Anadia;BTN/BTE;2668.9500000000044;880;167715.19599999994;01;0103;010300
2024-06;2024;06;202406;Vila Real;Murça;MT/AT;195.0;3;10.25;17;1707;170700
2024-05;2024;05;202405;Vila Real;Murça;BTN/BTE;443.7000000000003;218;27137.667999999954;17;1707;170700
2024-05;2024;05;202405;Castelo Branco;Sertã;BTN/BTE;947.9399999999998;422;62807.9649999999;05;0509;050900
2024-06;2024;06;202406;Porto;Póvoa de Varzim;MT/AT;3601.83;26;97496.0;13;1313;131300
2024-06;2024;06;202406;Viseu;Viseu;MT/AT;4557.740000000001;43;158977.75;18;1823;182300
2024-06;2024;06;202406;Porto;Baião;MT/AT;286.0;5;6021.5;13;1302;130200
2024-05;2024;05;202405;Porto;Baião;BTN/BTE;688.9699999999999;280;35205.903999999966;13;1302;130200
2024-06;2024;06;202406;Viseu;Armamar;MT/AT;1097.2;13;52792.0;18;1801;180100
2024-05;2024;05;202405;Coimbra;Montemor-o-Velho;BTN/BTE;2331.289999999999;791;137605.48599999974;06;0610;061000
2024-06;2024;06;202406;Guarda;Celorico da Beira;BTN/BTE;517.8400000000001;172;35653.28899999997;09;0903;090300
2024-06;2024;06;202406;Coimbra;Mira;BTN/BTE;1108.1900000000005;392;63078.812999999944;06;0608;060800
2024-06;2024;06;202406;Faro;Faro;BTN/BTE;5046.879999999999;1275;276992.13199999975;08;0805;080500
2024-05;2024;05;202405;Porto;Trofa;MT/AT;7777.1500000000015;40;138145.75;13;1318;131800
2024-06;2024;06;202406;Castelo Branco;Vila de Rei;MT/AT;620.86;6;17912.0;05;0510;051000
2024-06;2024;06;202406;Beja;Vidigueira;BTN/BTE;487.15;136;30215.256999999983;02;0214;021400
2024-06;2024;06;202406;Faro;Portimão;MT/AT;2592.83;19;40774.0;08;0811;081100
2024-06;2024;06;202406;Vila Real;Santa Marta de Penaguião;BTN/BTE;283.87000000000006;138;19213.10499999999;17;1711;171100
2024-05;2024;05;202405;Bragança;Mogadouro;BTN/BTE;636.3500000000001;147;47117.56499999995;04;0408;040800
2024-06;2024;06;202406;Portalegre;Campo Maior;MT/AT;1142.55;10;36278.5;12;1204;120400
2024-05;2024;05;202405;Portalegre;Alter do Chão;BTN/BTE;297.78;75;20361.99299999999;12;1201;120100
2024-05;2024;05;202405;Castelo Branco;Penamacor;BTN/BTE;453.92999999999995;156;29758.646999999957;05;0507;050700
2024-05;2024;05;202405;Braga;Vila Nova de Famalicão;MT/AT;29022.399999999994;134;677874.25;03;0312;031200
2024-05;2024;05;202405;Aveiro;Aveiro;MT/AT;9799.85;58;277834.0;01;0105;010500
2024-05;2024;05;202405;Viana do Castelo;Ponte de Lima;MT/AT;2314.8199999999997;19;61507.0;16;1607;160700
2024-05;2024;05;202405;Vila Real;Vila Real;BTN/BTE;3276.6000000000004;1346;182583.69799999986;17;1714;171400
2024-05;2024;05;202405;Aveiro;Mealhada;BTN/BTE;1578.6699999999978;622;88459.69299999988;01;0111;011100
2024-05;2024;05;202405;Évora;Montemor-o-Novo;BTN/BTE;1766.1999999999998;487;109927.13699999986;07;0706;070600
2024-06;2024;06;202406;Santarém;Tomar;BTN/BTE;2581.750000000003;1061;133743.08999999985;14;1418;141800
2024-06;2024;06;202406;Faro;Monchique;BTN/BTE;469.1099999999999;109;23575.037999999975;08;0809;080900
2024-06;2024;06;202406;Castelo Branco;Vila Velha de Ródão;BTN/BTE;354.55000000000007;189;25319.899999999972;05;0511;051100
2024-06;2024;06;202406;Évora;Évora;MT/AT;6039.68;33;302991.5;07;0705;070500
2024-06;2024;06;202406;Castelo Branco;Castelo Branco;BTN/BTE;5031.240000000002;1344;330068.1309999996;05;0502;050200
2024-06;2024;06;202406;Braga;Póvoa de Lanhoso;BTN/BTE;1720.9999999999993;755;89818.69599999991;03;0309;030900
2024-06;2024;06;202406;Lisboa;Cascais;BTN/BTE;10614.440000000046;4061;525393.5189999997;11;1105;110500
2024-06;2024;06;202406;Vila Real;Boticas;BTN/BTE;472.0100000000001;158;28328.760999999955;17;1702;170200
2024-06;2024;06;202406;Braga;Braga;MT/AT;18371.36;101;426192.75;03;0303;030300
2024-06;2024;06;202406;Setúbal;Santiago do Cacém;MT/AT;2683.6400000000003;13;28754.5;15;1509;150900
2024-06;2024;06;202406;Viana do Castelo;Melgaço;BTN/BTE;387.55999999999995;146;26137.753999999968;16;1603;160300
2024-06;2024;06;202406;Porto;Vila Nova de Gaia;MT/AT;14703.130000000005;84;480042.75;13;1317;131700
2024-06;2024;06;202406;Porto;Vila Nova de Gaia;BTN/BTE;11106.140000000029;3774;637600.5660000008;13;1317;131700
2024-05;2024;05;202405;Castelo Branco;Oleiros;BTN/BTE;372.04;158;27249.161999999957;05;0506;050600
2024-06;2024;06;202406;Guarda;Pinhel;MT/AT;277.04;6;18583.5;09;0910;091000
2024-06;2024;06;202406;Viseu;Carregal do Sal;MT/AT;1759.94;11;97421.75;18;1802;180200
2024-05;2024;05;202405;Viseu;Carregal do Sal;MT/AT;1759.94;11;86133.5;18;1802;180200
2024-06;2024;06;202406;Portalegre;Arronches;BTN/BTE;203.74999999999997;63;10490.297999999988;12;1202;120200
2024-06;2024;06;202406;Leiria;Leiria;BTN/BTE;15494.330000000054;4399;858771.4319999984;10;1009;100900
2024-06;2024;06;202406;Setúbal;Sesimbra;MT/AT;762.1;3;3787.75;15;1511;151100
2024-05;2024;05;202405;Porto;Felgueiras;MT/AT;10876.600000000002;76;523424.5;13;1303;130300
2024-06;2024;06;202406;Leiria;Bombarral;BTN/BTE;1258.5400000000004;374;75553.79199999996;10;1005;100500
2024-06;2024;06;202406;Portalegre;Nisa;BTN/BTE;547.8999999999999;170;23045.999999999964;12;1212;121200
2024-06;2024;06;202406;Viseu;Resende;MT/AT;536.49;3;2800.75;18;1813;181300
2024-06;2024;06;202406;Coimbra;Tábua;BTN/BTE;968.9799999999998;336;57484.78599999993;06;0616;061600
2024-06;2024;06;202406;Santarém;Rio Maior;BTN/BTE;1811.81;618;119923.87099999972;14;1414;141400
2024-06;2024;06;202406;Santarém;Sardoal;BTN/BTE;304.69999999999993;129;18769.85299999998;14;1417;141700
2024-06;2024;06;202406;Viseu;Cinfães;BTN/BTE;648.25;291;32518.753999999968;18;1804;180400
2024-05;2024;05;202405;Viseu;Cinfães;BTN/BTE;644.85;289;34146.268999999935;18;1804;180400
2024-06;2024;06;202406;Faro;Silves;BTN/BTE;4636.689999999998;1092;229360.5569999999;08;0813;081300
2024-06;2024;06;202406;Portalegre;Fronteira;MT/AT;404.07;9;36819.75;12;1208;120800
2024-06;2024;06;202406;Bragança;Torre de Moncorvo;BTN/BTE;487.01;129;28978.755999999958;04;0409;040900
2024-06;2024;06;202406;Portalegre;Portalegre;BTN/BTE;1722.6800000000003;491;96814.55699999991;12;1214;121400
2024-06;2024;06;202406;Portalegre;Portalegre;MT/AT;2216.3500000000004;11;30757.0;12;1214;121400
2024-06;2024;06;202406;Santarém;Abrantes;MT/AT;3326.829999999999;23;171179.0;14;1401;140100
2024-06;2024;06;202406;Aveiro;São João da Madeira;MT/AT;2353.7599999999998;18;56480.25;01;0116;011600
2024-05;2024;05;202405;Aveiro;São João da Madeira;MT/AT;2353.7599999999998;18;57154.75;01;0116;011600
2024-06;2024;06;202406;Bragança;Vimioso;BTN/BTE;657.6600000000003;210;32450.466999999957;04;0411;041100
2024-06;2024;06;202406;Beja;Serpa;MT/AT;3095.73;18;71202.75;02;0213;021300
2024-06;2024;06;202406;Leiria;Alcobaça;BTN/BTE;5752.720000000006;1682;271727.59099999943;10;1001;100100
2024-06;2024;06;202406;Évora;Redondo;MT/AT;785.0;9;59962.0;07;0710;071000
2024-06;2024;06;202406;Viseu;Tondela;MT/AT;5557.2699999999995;23;325775.25;18;1821;182100
2024-06;2024;06;202406;Setúbal;Moita;MT/AT;1288.98;5;48031.25;15;1506;150600
2024-06;2024;06;202406;Viseu;Sátão;MT/AT;601.61;5;18566.5;18;1817;181700
2024-06;2024;06;202406;Castelo Branco;Idanha-a-Nova;MT/AT;1625.0;18;71142.5;05;0505;050500
2024-06;2024;06;202406;Viseu;Tabuaço;BTN/BTE;289.32000000000005;116;18035.24299999998;18;1819;181900
2024-06;2024;06;202406;Bragança;Freixo de Espada À Cinta;BTN/BTE;462.0400000000001;111;29032.28199999999;04;0404;040400
2024-06;2024;06;202406;Viana do Castelo;Ponte da Barca;MT/AT;394.2;3;277.75;16;1606;160600
2024-06;2024;06;202406;Leiria;Figueiró dos Vinhos;BTN/BTE;568.4400000000003;136;32751.921999999962;10;1008;100800
2024-05;2024;05;202405;Viseu;Vouzela;MT/AT;1247.77;12;39662.5;18;1824;182400
2024-05;2024;05;202405;Coimbra;Arganil;BTN/BTE;907.4400000000005;364;49594.26799999994;06;0601;060100
2024-05;2024;05;202405;Coimbra;Arganil;MT/AT;764.86;6;16515.75;06;0601;060100
2024-05;2024;05;202405;Vila Real;Ribeira de Pena;BTN/BTE;241.73000000000005;112;14970.139999999967;17;1709;170900
2024-05;2024;05;202405;Viseu;Resende;BTN/BTE;631.7800000000003;231;33918.79999999996;18;1813;181300
2024-05;2024;05;202405;Aveiro;Arouca;MT/AT;1685.46;20;65753.0;01;0104;010400
2024-05;2024;05;202405;Guarda;Seia;MT/AT;1592.87;13;19982.0;09;0912;091200
2024-05;2024;05;202405;Leiria;Peniche;BTN/BTE;1417.7500000000005;500;79829.76999999993;10;1014;101400
2024-05;2024;05;202405;Guarda;Celorico da Beira;BTN/BTE;515.3900000000001;171;38541.37599999993;09;0903;090300
2024-05;2024;05;202405;Leiria;Alcobaça;BTN/BTE;5616.850000000004;1649;324192.0609999996;10;1001;100100
2024-05;2024;05;202405;Leiria;Alcobaça;MT/AT;12153.39;91;491956.5;10;1001;100100
2024-05;2024;05;202405;Setúbal;Alcochete;MT/AT;1396.3899999999999;14;45758.25;15;1502;150200
2024-05;2024;05;202405;Viseu;Carregal do Sal;BTN/BTE;1019.9100000000002;343;60351.664999999906;18;1802;180200
2024-05;2024;05;202405;Leiria;Porto de Mós;BTN/BTE;1994.8000000000006;634;129341.26999999984;10;1016;101600
2024-05;2024;05;202405;Portalegre;Arronches;BTN/BTE;199.7;61;15579.594999999983;12;1202;120200
2024-05;2024;05;202405;Porto;Porto;BTN/BTE;5261.510000000006;1324;262293.4824947617;13;1312;131200
2024-05;2024;05;202405;Porto;Lousada;BTN/BTE;3408.5100000000057;1270;177013.05899999986;13;1305;130500
2024-05;2024;05;202405;Vila Real;Alijó;BTN/BTE;730.2199999999996;310;41538.211999999956;17;1701;170100
2024-05;2024;05;202405;Bragança;Bragança;MT/AT;1525.5500000000002;14;27546.0;04;0402;040200
2024-05;2024;05;202405;Faro;Faro;BTN/BTE;4758.039999999999;1248;303635.95699999953;08;0805;080500
2024-05;2024;05;202405;Santarém;Rio Maior;MT/AT;3733.64;24;123164.5;14;1414;141400
2024-05;2024;05;202405;Santarém;Rio Maior;BTN/BTE;1786.44;606;132788.20899999994;14;1414;141400
2024-05;2024;05;202405;Santarém;Coruche;BTN/BTE;1878.8600000000006;539;138148.20199999987;14;1409;140900
2024-05;2024;05;202405;Santarém;Coruche;MT/AT;4046.84;35;265081.0;14;1409;140900
2024-05;2024;05;202405;Viseu;Tondela;MT/AT;5557.2699999999995;23;328049.25;18;1821;182100
2024-05;2024;05;202405;Castelo Branco;Idanha-a-Nova;MT/AT;1625.0;18;110152.0;05;0505;050500
2024-05;2024;05;202405;Beja;Alvito;BTN/BTE;167.58;70;13029.971999999996;02;0203;020300
2024-05;2024;05;202405;Portalegre;Portalegre;MT/AT;2186.3500000000004;10;51597.5;12;1214;121400
2024-05;2024;05;202405;Faro;Monchique;BTN/BTE;466.13999999999993;107;28463.31999999997;08;0809;080900
2024-05;2024;05;202405;Porto;Matosinhos;MT/AT;7745.970000000002;54;154429.25;13;1308;130800
2024-05;2024;05;202405;Setúbal;Barreiro;MT/AT;3103.38;9;50124.0;15;1504;150400
2024-05;2024;05;202405;Évora;Vila Viçosa;BTN/BTE;320.22;94;17918.245999999977;07;0714;071400
2024-05;2024;05;202405;Évora;Arraiolos;BTN/BTE;1042.2300000000002;273;80770.75499999992;07;0702;070200
2024-05;2024;05;202405;Santarém;Chamusca;BTN/BTE;939.2299999999997;228;68343.90599999999;14;1407;140700
2024-05;2024;05;202405;Santarém;Ferreira do Zêzere;BTN/BTE;790.49;238;47361.921999999955;14;1411;141100
2024-05;2024;05;202405;Beja;Ferreira do Alentejo;MT/AT;2821.2299999999996;18;73652.75;02;0208;020800
2024-05;2024;05;202405;Viseu;São João da Pesqueira;BTN/BTE;537.53;171;26805.35799999999;18;1815;181500
2024-05;2024;05;202405;Portalegre;Gavião;MT/AT;99.44;3;6634.5;12;1209;120900
2024-05;2024;05;202405;Castelo Branco;Fundão;BTN/BTE;2219.759999999999;650;172084.3399999997;05;0504;050400
2024-05;2024;05;202405;Vila Real;Peso da Régua;MT/AT;330.53;7;4539.25;17;1708;170800
2024-05;2024;05;202405;Aveiro;Castelo de Paiva;MT/AT;921.8299999999999;8;11199.75;01;0106;010600
2024-05;2024;05;202405;Évora;Alandroal;BTN/BTE;713.89;150;55162.99499999995;07;0701;070100
2024-05;2024;05;202405;Aveiro;São João da Madeira;BTN/BTE;1345.54;188;68769.22599999998;01;0116;011600
2024-05;2024;05;202405;Castelo Branco;Belmonte;BTN/BTE;430.6699999999999;197;36168.73499999994;05;0501;050100
2024-05;2024;05;202405;Évora;Estremoz;BTN/BTE;1152.4299999999998;237;87273.0509999999;07;0704;070400
2024-05;2024;05;202405;Porto;Baião;MT/AT;256.0;4;4543.75;13;1302;130200
2024-05;2024;05;202405;Lisboa;Oeiras;BTN/BTE;4870.480000000007;1686;274366.39499999955;11;1110;111000
2024-05;2024;05;202405;Porto;Vila Nova de Gaia;BTN/BTE;10785.820000000023;3706;635178.2220000002;13;1317;131700
2024-05;2024;05;202405;Beja;Cuba;BTN/BTE;679.0599999999998;134;73844.06999999996;02;0207;020700
2024-05;2024;05;202405;Leiria;Caldas da Rainha;MT/AT;4639.090000000001;28;159409.0;10;1006;100600
2024-05;2024;05;202405;Évora;Évora;MT/AT;5619.68;30;356243.25;07;0705;070500
2024-05;2024;05;202405;Aveiro;Vagos;MT/AT;10200.54;30;298216.5;01;0118;011800
2024-05;2024;05;202405;Aveiro;Vagos;BTN/BTE;1702.3699999999963;741;103887.26899999993;01;0118;011800
2024-05;2024;05;202405;Évora;Mourão;MT/AT;200.0;3;10467.25;07;0708;070800
2024-05;2024;05;202405;Viana do Castelo;Vila Nova de Cerveira;BTN/BTE;596.09;268;35015.908999999934;16;1610;161000
2024-05;2024;05;202405;Lisboa;Mafra;MT/AT;6445.92;42;161658.5;11;1109;110900
2024-05;2024;05;202405;Vila Real;Boticas;MT/AT;74.0;4;5860.25;17;1702;170200
